Tag Name,Address,Data Type,Respect Data Type,Client Access,Scan Rate,Scaling,Raw Low,Raw High,Scaled Low,Scaled High,Scaled Data Type,Clamp Low,Clamp High,Eng Units,Description,Negate Value
"Reg.27_CompA","DB702.DBD2236",Float,1,R/W,100,,,,,,,,,,"",
"Reg.27_CompB","DB702.DBD2240",Float,1,R/W,100,,,,,,,,,,"",
"Reg.28_Uk","DB702.DBD2268",Float,1,R/W,100,,,,,,,,,,"",
"Reg.28_Ek","DB702.DBD2276",Float,1,R/W,100,,,,,,,,,,"",
"Reg.28_Stat","DB702.DBW2298",Word,1,R/W,100,,,,,,,,,,"",
"Reg.28_Sp","DB702.DBD2300",Float,1,R/W,100,,,,,,,,,,"",
"Reg.28_Pv","DB702.DBD2304",Float,1,R/W,100,,,,,,,,,,"",
"Reg.28_Ku","DB702.DBD2308",Float,1,R/W,100,,,,,,,,,,"",
"Reg.28_Ti","DB702.DBD2312",Float,1,R/W,100,,,,,,,,,,"",
"Reg.28_Zone","DB702.DBD2316",Float,1,R/W,100,,,,,,,,,,"",
"Reg.28_CompA","DB702.DBD2320",Float,1,R/W,100,,,,,,,,,,"",
"Reg.28_CompB","DB702.DBD2324",Float,1,R/W,100,,,,,,,,,,"",
"Reg.29_Uk","DB702.DBD2352",Float,1,R/W,100,,,,,,,,,,"",
"Reg.29_Ek","DB702.DBD2360",Float,1,R/W,100,,,,,,,,,,"",
"Reg.29_Stat","DB702.DBW2382",Word,1,R/W,100,,,,,,,,,,"",
"Reg.29_Sp","DB702.DBD2384",Float,1,R/W,100,,,,,,,,,,"",
"Reg.29_Pv","DB702.DBD2388",Float,1,R/W,100,,,,,,,,,,"",
"Reg.29_Ku","DB702.DBD2392",Float,1,R/W,100,,,,,,,,,,"",
"Reg.29_Ti","DB702.DBD2396",Float,1,R/W,100,,,,,,,,,,"",
"Reg.29_Zone","DB702.DBD2400",Float,1,R/W,100,,,,,,,,,,"",
"Reg.29_CompA","DB702.DBD2404",Float,1,R/W,100,,,,,,,,,,"",
"Reg.29_CompB","DB702.DBD2408",Float,1,R/W,100,,,,,,,,,,"",
"Reg.30_Uk","DB702.DBD2436",Float,1,R/W,100,,,,,,,,,,"",
"Reg.30_Ek","DB702.DBD2444",Float,1,R/W,100,,,,,,,,,,"",
"Reg.30_Stat","DB702.DBW2466",Word,1,R/W,100,,,,,,,,,,"",
"Reg.30_Sp","DB702.DBD2468",Float,1,R/W,100,,,,,,,,,,"",
"Reg.30_Pv","DB702.DBD2472",Float,1,R/W,100,,,,,,,,,,"",
"Reg.30_Ku","DB702.DBD2476",Float,1,R/W,100,,,,,,,,,,"",
"Reg.30_Ti","DB702.DBD2480",Float,1,R/W,100,,,,,,,,,,"",
"Reg.30_Zone","DB702.DBD2484",Float,1,R/W,100,,,,,,,,,,"",
"Reg.30_CompA","DB702.DBD2488",Float,1,R/W,100,,,,,,,,,,"",
"Reg.30_CompB","DB702.DBD2492",Float,1,R/W,100,,,,,,,,,,"",
"Reg.31_Uk","DB702.DBD2520",Float,1,R/W,100,,,,,,,,,,"",
"Reg.31_Ek","DB702.DBD2528",Float,1,R/W,100,,,,,,,,,,"",
"Reg.31_Stat","DB702.DBW2550",Word,1,R/W,100,,,,,,,,,,"",
"Reg.31_Sp","DB702.DBD2552",Float,1,R/W,100,,,,,,,,,,"",
"Reg.31_Pv","DB702.DBD2556",Float,1,R/W,100,,,,,,,,,,"",
"Reg.31_Ku","DB702.DBD2560",Float,1,R/W,100,,,,,,,,,,"",
"Reg.31_Ti","DB702.DBD2564",Float,1,R/W,100,,,,,,,,,,"",
"Reg.31_Zone","DB702.DBD2568",Float,1,R/W,100,,,,,,,,,,"",
"Reg.31_CompA","DB702.DBD2572",Float,1,R/W,100,,,,,,,,,,"",
